,RecordId,PortfolioId,Ticker,BuyDate,BuyValue,Number of Shares,Currency,Months Owned,AdvisorId
253,668e98e5-3d31-4527-a26d-5b16d3c36706,94dea1bc-0687-4d53-a615-3235cba39a42,FBK,2017-06-01,196,9,USD,66.5,96263be4-dd8f-4aaa-8267-49355c383530
254,24b5242a-665a-41f0-bd7c-ece182023721,5a00f60c-b29f-4a68-9a5b-66555d4057b0,MCMJ,2019-11-13,144,7,EUR,37.1,c6e30a8f-3064-4576-8a95-532259e31c83
255,9bcf0748-8d22-4807-acab-89bf67655acb,81be8f78-2dd9-4a5c-944c-08b7c5b1c95c,HYG,2013-12-04,248,12,JPY,108.4,bfc9bbc4-9ec6-479f-bb54-c0e7cb63b2e5
256,d1e067b4-4f83-4732-9ae1-2b12a9204541,4ac1aa0f-b40c-48cf-b5e9-6614bdd850a4,PNRG,2015-08-12,299,14,JPY,88.13333333333334,208dbfa1-3148-4cc4-8b63-756791938bf4
257,8adc74bf-9faf-478c-bdfe-60e57839e29b,6fdd3f7d-c8e6-401e-bfca-69472e6f232d,LIVKU,2016-06-18,137,6,JPY,77.93333333333334,ddb6fe59-a5ec-4691-959b-7ec453ba8321
258,8af91076-35e0-4716-a751-58799591aa47,20df8836-f6e1-4f1c-a168-629a8a322325,NWGI,2017-04-08,191,9,EUR,68.26666666666667,aa469105-06f8-42b5-bb77-21f9488d3e51
259,b42f5ac6-4bbd-42a9-b927-af73b3da12e3,48d05fc3-a68e-4bd2-b13e-f33a0c1d7e29,GSLC,2022-03-23,152,7,USD,8.766666666666667,98b46300-fa9d-4836-a708-55b1d99396f6
260,3e426a55-0db5-4f72-9cf3-55b35fd7c5c7,cdbebe23-7f07-4908-b7f4-d8058ffafac6,CLNY,2021-06-20,251,12,EUR,17.866666666666667,3cfbc89c-d1db-493c-af91-1b3d5d74c8dc
261,b3e4ca87-a6a5-4371-9ff2-a77b39baf6a6,6e1a51db-32ef-4d67-9d68-a652f775df0f,VALU,2013-12-04,181,9,EUR,108.4,b821b876-c091-40f6-9b24-4e066c192a8c
262,c3207032-a9a1-48a5-9356-aedbf39ad043,58391912-a404-4e59-acd6-d872ab523afc,KL,2022-08-18,254,12,JPY,3.9333333333333336,e8722431-6852-4d72-b64b-1abc35a2f8dc
263,b41b0e87-977b-479b-a262-df1cd67e8091,772d3f57-8cc6-48c4-a67b-28f4a3876621,FN,2014-09-10,190,9,JPY,99.2,82490054-ba0e-4895-bb59-85cee257fec0
264,02cfc28c-80c1-4ca0-8a2c-93efac94646f,00da500d-d80b-4148-a072-cc1c8943f8f2,TWI,2021-08-06,238,11,USD,16.333333333333332,641fa667-099a-40ef-893e-a691f419e468
265,23d3c26a-ac25-49ce-a33d-9e4d9b5be9f4,a2ae2566-aa96-44d6-824f-b80612fb4fc5,INT,2021-04-16,228,11,JPY,20.0,42860a25-a1c7-4bc8-9345-80d13a024fb2
266,d25f46cf-cd81-4cbc-b13e-fd2d534ffe27,6fdd3f7d-c8e6-401e-bfca-69472e6f232d,PHT,2020-08-07,103,5,USD,28.3,33c35f02-6305-4680-acb4-0a5ab1df81d2
267,17d6f475-9f65-4599-82b6-fad74d5509dd,97a76a64-df92-4f37-90d6-8b8ac50ccf5f,NAOV,2020-10-12,176,8,JPY,26.133333333333333,b69e6277-b71f-45ca-94de-01926b66da64
268,04daee11-587a-4256-b857-f9838e1b65c0,f4273c97-4221-42ae-8615-68751172a3a3,SLGL,2016-03-27,253,12,USD,80.63333333333334,b9246f2d-f1bc-4c3c-a26f-63e6a1926ce3
269,455bd004-c0f1-4e7b-ad98-15d21baf2771,0c7bc3f6-0b2c-4787-be99-2cc3bbd7d070,FLRN,2020-03-04,102,5,EUR,33.4,e2df3f8e-10a9-4c19-9ef1-5706f946464e
270,d62dee00-c9fd-4c33-bfe3-b90fccc7da1c,9aecceeb-898f-401d-9e88-f9646e9bea16,AEY,2018-02-18,187,9,JPY,57.93333333333333,2e7fb9da-ee88-4da1-b11d-69e57d51e122
271,e9f0e103-44cd-4dbb-9302-5ebb7a0b1eca,38ff58cc-6ead-4c50-ada0-86b359c05344,RRR,2020-02-11,161,8,EUR,34.166666666666664,6627a568-14c3-4c66-9c13-725d27fc0e97
272,282ee9ee-09db-43a7-b8b2-317ecf53ab42,61447998-3e20-40f8-b638-e50c0938bc0b,IAG,2018-06-30,155,7,EUR,53.53333333333333,e02b6b3e-0e08-4dc5-b2a0-a80d8524810a
273,7f1e8552-9b0e-489e-863d-29683ef931b0,56646688-8954-4382-845d-bbd58e574098,XOMA,2022-09-24,293,14,JPY,2.7333333333333334,a561e3ff-ceda-4c1f-a5c0-58fd7244cf11
274,b0b9674f-5e0f-4c0e-b5bf-cfa41c169be6,0578a1e4-fc0e-48c3-88ab-4d3e37707714,STXS,2014-06-12,107,5,EUR,102.13333333333334,aec327bc-ac7d-462c-808f-609037ce7832
275,1c532f9a-88e3-4eb1-9059-2c13947adbff,3aa07a19-4369-4df5-b13c-9b783f4b16a4,CABA,2020-10-30,225,11,EUR,25.533333333333335,b69430ee-0f96-4309-982a-782cdca976b3
276,9fc808a4-0783-4f92-bbde-815c47c47a30,5ae7ea94-4d7d-42de-a9ae-017d6d3fedb8,HCCOU,2019-08-28,198,9,USD,39.6,8af780e2-6338-49fd-8a98-aa6a358d00e3
277,546099e1-3d0e-44ea-9892-73707e752dac,b77ca766-96b4-40ac-ad32-bc3179a6dfe8,L,2022-06-26,238,11,JPY,5.666666666666667,f99b6497-620f-47aa-bd94-a63e55147fc0
278,b88052d8-544f-454e-973b-ef77e15435d0,f169c286-383b-41b0-af9f-d45c072fbeaa,ARR,2016-10-20,190,9,USD,73.86666666666666,5cc7842b-dac6-41ce-99a2-f1dbac0360b1
279,395fdf18-03ea-405f-b226-259ad6148ef0,4a88194f-fccf-419c-8ae2-f08e236af632,PACQ,2018-04-14,299,14,EUR,56.06666666666667,99d609cd-9b30-4b0d-8d6e-754382d92e98
280,de0020e7-1f59-4d80-8f49-563a0ea0d3aa,95e0440c-97a9-4f43-b839-05310638af78,RDFN,2021-11-07,239,11,USD,13.3,c093a449-0fb0-4044-a0e9-b6abfcfc0448
281,940e5e4e-56f9-4998-a014-b9d242a8dcef,38c5e4d7-9991-4bb8-a961-964e3a7a2f09,CUBA,2015-05-03,215,10,EUR,91.43333333333334,fad98fd3-1432-4055-98b4-cb28581fc45f
282,69b0e6c9-86ad-448b-9fb3-935fb87a881f,b83d8b29-6178-4d84-ae62-3c2db8244940,SPGM,2017-10-05,227,11,EUR,62.36666666666667,904ae3e9-46ee-4637-a700-d5e8969a47d8
283,e07297e6-a011-4586-bd9a-816f86be2565,086f1904-b96c-4fe5-b3e2-2a02c19ef0ef,SMHI,2013-11-02,242,12,EUR,109.46666666666667,5488e868-d99e-4b01-a262-cf271a69d60d
284,bc30f2bd-fe67-47c3-a49e-97684c54b0a2,70e2d4ea-ef9e-4d30-90de-6e3ac6438254,AWTM,2015-01-12,245,12,USD,95.13333333333334,4ff60b7f-b478-4007-8544-dca1402aef54
285,c6daf77a-cdeb-49ee-bc13-d15b9db57e02,51ddbbaf-78b1-4064-88cc-16ffd80af461,ESI,2022-12-12,207,10,USD,0.13333333333333333,6e0f286c-7f7b-4f5a-9bc1-2b3039bbf6d8
286,2aae3ed1-1baa-4626-a99f-fc29a59b27ad,f349fc98-d93f-48ba-81d8-3b94332b054a,HJLI,2013-02-13,196,9,JPY,118.1,0d9f7e87-8221-43b6-9b54-3ea234b31747
287,c4d900d5-bef4-474a-a816-4e917027d983,b032b384-296b-4aa5-9308-46b3886b79f1,CEW,2015-07-02,266,13,EUR,89.46666666666667,e4a352c5-aecb-4a89-9bec-c22593e1b2a2
288,a4547591-e712-44ef-9087-eb27358254e4,8aac35c3-852e-4447-8afa-0f6735f28e63,PCF,2014-05-06,133,6,JPY,103.33333333333333,88bdc806-b398-48bd-bd10-5f2ab88502ed
289,ca715793-f32a-4e2a-bcd8-469dd920f955,dbfbf7d4-ce12-40f6-aaa3-0665d5be79b7,EARS,2017-08-13,204,10,EUR,64.1,739f0a37-617a-4956-a0f3-a3e6e7d9f9ea
290,300a8b8d-0ad7-4b54-b93a-de099b75af55,89978a2f-9881-43c2-82ab-9abd5240c424,ADS,2016-12-15,258,12,USD,72.03333333333333,5c27162f-4ef0-4464-a06c-55d58626de2a
291,32ab7163-e2d0-4a17-9587-2099274715b7,88870c2f-5736-4d8d-a21a-bbbaf9b328be,HTFA,2013-02-05,254,12,USD,118.36666666666666,dfc7b2d6-79d6-48a0-b65d-c4b8ee0c53b8
292,4781ffb3-d1af-4f30-8e8d-c0faa8baf4b6,3205bc68-259d-4f40-a111-a95d73981be2,FTAG,2014-04-26,127,6,JPY,103.66666666666667,a58ab1e9-6d7a-4aa6-8b73-6cb3bc3f624b
293,8d69c442-6e90-40cd-9ebf-7281e56a3b4d,f75d24d5-11b5-4e6e-8990-9466fd615451,WTRH,2016-12-23,184,9,JPY,71.76666666666667,6c2461ab-e3c2-4f8f-900e-67e66031b709
294,07d7b629-7b48-47ee-87a8-933c45e31c24,8ad5115b-f0a2-4403-94ab-135cf8781331,UL,2014-01-31,242,12,EUR,106.53333333333333,517fcf23-a4a1-42b2-9b39-52bea57fb6a1
295,8a34d9a3-4bea-475e-8ed6-357005ca77d0,29d46271-0da9-439e-9bf0-44500d71acfe,XAIR,2020-04-08,274,13,EUR,32.266666666666666,89014098-ac09-4d37-8634-f10dbe2ce81b
296,350ebbcb-a7ce-4e80-9b24-1d932ab39e11,4973e997-9179-4bf1-8a1a-b56dfcde1ef0,PSV,2020-02-01,102,5,USD,34.5,a6859ae7-f9b3-4284-b060-b1cbeb9b55f9
297,7e52b9e8-d099-48db-9d67-cc902fe1420f,47b3d631-cb11-47f4-aae5-6a53612dbefd,PGF,2014-03-31,150,7,EUR,104.53333333333333,82898f00-fd70-4a14-98ec-1c8dac21a8ef
298,98feafbb-31b5-46a0-b14a-ae71819d063a,8ad5115b-f0a2-4403-94ab-135cf8781331,PTNQ,2016-04-13,194,9,EUR,80.1,6d9bdcd2-dc28-4e60-95a1-4433059f22e5
299,8e786036-0eb8-47fd-bf87-3f7e8f9f480c,8180da37-b88c-4c16-b9ee-5b80465ef925,KRMA,2020-12-30,210,10,JPY,23.533333333333335,ba13ec02-9201-4b06-93db-f742f1ddcff0
300,5296acf7-0e6b-4c15-8182-32858dfb9b4f,5830137f-e995-450e-b704-bcccafc213ce,SOCL,2022-01-02,242,12,EUR,11.466666666666667,87abc697-57b0-4d39-92ea-5e72a77a53f6
301,4fc55bef-c51d-4747-8f9c-6f05d5f3df7e,ae936447-e60e-4983-96c5-3e944fb7f24c,LTC,2021-08-01,190,9,EUR,16.5,629b94f0-48af-4187-a2a7-2f50bcf5d77b
302,76f396fa-6b93-4d54-90ea-810e5b90f11f,3fb2fa43-c1f2-4a2b-95bb-f277bc7dadd9,GILT,2022-10-11,161,8,USD,2.1666666666666665,04eb7fda-edcf-42ad-b423-d737e6c177f4
303,5e0b1cd0-8d92-4573-8da5-8ff4c8f5485c,93926106-d046-4bd6-87be-5998ac4ac2cc,FMB,2014-06-22,169,8,EUR,101.8,0567d05a-3669-4752-b6df-008b17462277
304,b65c935c-cbca-41d5-9815-f5ec1423faae,94dea1bc-0687-4d53-a615-3235cba39a42,PHO,2014-01-03,207,10,EUR,107.43333333333334,a2f3145a-20ff-4291-9831-2f7d4f60ad89
305,bf57763d-0521-404c-bd26-91d3bdf66d00,763a5801-92da-4788-9c1a-9e8fc0df553e,CFFN,2014-08-26,284,14,USD,99.66666666666667,e457a80f-bc1c-4833-a372-08c9619e7574
306,088916eb-314c-481e-a684-3d9c31dc38f5,2c0bc51e-9438-4cfb-a32b-578d09101344,PEBK,2015-12-02,267,13,USD,84.46666666666667,37675dd8-578f-4ef5-8152-7ff9d7b3864d
307,93502d4f-7d74-4042-88cf-36fb6fb4c9e9,12064301-0713-4b52-ab49-b0d3561bf87a,CRTX,2013-04-02,193,9,JPY,116.46666666666667,bc62f88a-7b99-49ce-86f2-e2fbbbd42333
308,59f500bc-5b60-4361-a1f9-587215f9f5c5,a7cd8b93-5546-42e9-8a73-c40f1d077f81,CSII,2014-03-14,129,6,JPY,105.06666666666666,0987ff16-a450-4e48-9336-697654b83568
309,de803d4c-721c-4ded-b9b6-f2f76fa5e10e,83dee0fe-16e7-46a2-aaa3-a929f2c5bbfe,GVIP,2020-05-01,299,14,USD,31.5,e752afce-e319-43c5-a9c5-90fb94450eb4
310,b682fdd7-bd67-4b58-8abe-d3e426506482,5a5165d1-c031-4a4b-b94a-0e7157958f98,PJAN,2019-09-26,234,11,USD,38.666666666666664,87ab8fee-bb6e-4eae-b6a0-2b56917a1f9b
311,5925b60a-a2bf-4a61-be2c-26f1f05c8510,70a270c1-d4c0-4b7f-a8f0-e1afefb4b017,KOD,2022-08-24,146,7,JPY,3.7333333333333334,1b1db18d-25b9-4f9a-8475-7a8c69cdc358
312,4e511d1d-008f-4ad5-ae0f-9c4582c2727f,5de1b091-2087-4b5c-86ef-360e9c4538c9,PARR,2019-01-24,299,14,JPY,46.733333333333334,d1fb2f64-d91e-41e9-b1bc-d0dfe083bd29
313,00cc435d-3d7f-470b-bf2b-ef445a60c4e9,b139d5dd-c458-49bc-ae47-2a3cc88832dc,IAUF,2013-05-15,282,14,EUR,115.03333333333333,7177ceeb-44b3-4846-93f9-4f18f56c83e3
314,3f3adece-5ced-48c3-8a4b-2c35870fb436,506f3083-916c-4b2a-8683-7802236f6eb4,SPXX,2021-06-19,153,7,EUR,17.9,075adbf8-7e4e-4704-baf6-bd9ab880b0ac
315,4774dd0e-7896-4c9d-8c83-1603094c9c79,2b36a4d9-4d89-4cd9-9120-52f11f6e3bff,MHE,2022-04-13,291,14,EUR,8.1,fd85faef-831b-4f67-8cd0-4b3484f6199b
316,191b9eea-67fb-4401-aae4-f38eddabda9d,7a065652-522b-4bd1-8dbd-58d720bd5cee,LNN,2022-10-22,218,10,JPY,1.8,de415678-9eb4-4e61-b5d3-9be34b547b2c
317,8e976807-8dfb-470e-8466-d324142c5b35,b6e69f02-c588-4d09-8baf-356815202d33,ETB,2016-02-04,270,13,EUR,82.4,cd525e57-5efb-43dc-99ec-d39ad82b3fe9
318,7043b339-e270-49ad-a496-33019d6ac4c4,564ae87d-8c39-4add-adc5-0a164d656300,GBUG,2022-08-11,145,7,JPY,4.166666666666667,4c0769b9-d4e5-4843-a8b2-41003871b76e
319,695ca812-5329-4a3f-9ac5-d2a55f655b7c,93c5b7a2-aeae-46c9-bbbe-bd0ea0eaaa0d,ACC,2015-10-05,228,11,JPY,86.36666666666666,8206b868-141c-46b1-88b0-83d0c8be29d0
320,f406ad2f-f7c7-48c4-b0c0-6f797c8df2d1,fb6ea06c-2dff-4dd2-8a23-af0e0e62d21b,BEAT,2020-03-04,265,13,JPY,33.4,01ba94b7-ffc3-43af-9d80-1e1be81bfd49
321,85537bc0-5e2d-455a-b3d6-c904aab76262,2ab51142-bdfc-45e9-a8b1-ad7a7f9b36c9,AGIO,2022-05-04,292,14,USD,7.4,6af6c187-34cb-4e34-a8a9-d7c88d36a394
322,bbc9ae1f-e310-4acb-9b45-2a79e0322ca2,994d1f7e-df01-479c-96d1-b337b98db472,DISH,2022-07-28,121,6,JPY,4.6,b4506e83-d1fa-45a4-ac18-c4b664b6501c
323,287592a2-45f2-402b-911f-a3ebeab77458,0f1be0ab-38a4-457f-9ac6-4655842c6980,AFLG,2016-02-14,106,5,USD,82.06666666666666,9028da5b-1725-4adf-9302-fce7788b2a52
324,0c7806e2-eef9-46d2-a323-00f2a71a84a5,0dde17f6-cd09-49a2-8b53-8229bed89d6e,ZIONN,2017-01-07,171,8,USD,71.3,62277cd6-c8e0-40d8-b6fa-fe3d5f81488c
325,f5c9f166-7224-4d04-8735-12c2d1bfcd04,13713dae-c5da-4df2-8960-aa4edecb0442,GSIE,2017-02-20,160,8,JPY,69.86666666666666,16ae961e-d8af-43dd-9364-2c634cf4f013
326,cc1d30e8-7e0e-411c-ae39-845b80784bbe,5df54d29-57a1-43d6-942e-e60c0c3ba2c1,HCAP,2016-04-17,173,8,USD,79.96666666666667,0986aa76-8c65-411a-8492-0e9d3aaab21f
327,725c2546-70cb-4cfe-b132-91e1946fd79e,920ffc91-5c3b-44b1-8430-c3a7abba3539,RCON,2021-10-25,283,14,USD,13.7,c12eed0f-d810-4d1f-bdf5-88711478a57e
328,c4c3ebeb-3384-44fb-b708-169eb17eaf2b,07d5c3e5-bddf-4d7b-b78d-34dfe4fdfc1c,SYG,2016-03-17,276,13,JPY,80.96666666666667,0689c0fa-5096-41a4-a0ab-0b75139de353
329,effbc5fa-eb33-4801-acba-b7d5a8726716,f8e2af66-9b21-489c-9e3f-b8f1a353869e,BPT,2016-01-11,217,10,JPY,83.16666666666667,32798157-3c59-4a06-842a-5f6f80af7df0
330,c5bba8ed-5835-4051-92ac-edf5b8b21973,709c3971-4d8f-4406-929f-f72b5ba38301,FIVN,2020-05-09,114,5,EUR,31.233333333333334,4baed115-c6e6-4678-9ba3-bf900c6f9175
331,63b31060-ddf9-42d5-864d-e0b7ca1d3f63,e83cb6af-f516-493a-8ed6-bc1efa565e11,FDG,2015-10-27,262,13,EUR,85.63333333333334,9193d548-7260-4878-98d7-aea2b34758c9
332,9d977f3d-e3f3-4323-b0bf-dc6d565ed15c,2fd0aa0c-e9dc-4b8e-8b8f-f8add094aaf9,OAS,2020-10-09,238,11,USD,26.233333333333334,30cef877-6ddd-4843-bfe7-b5028fe40d13
333,a63d1c1e-2c60-4a60-a15f-4b4a11e88366,07e20f0d-3c3b-49d2-af54-e22c50b5f072,COWN,2021-11-11,223,11,EUR,13.166666666666666,93136b1c-fbe1-4012-b3fd-2a9fc1dd6173
334,8423eb6d-004b-4afe-bef9-770eb5703e2a,5a9b2d0d-bbd7-49fd-bb17-615a8fabb32e,PPR,2016-01-22,178,8,EUR,82.8,f699fffb-f22e-4be6-9a5d-d5abfcc78cce
335,1ca3ca15-3e66-4c66-9b3e-d58da7c7e81a,5c67b540-4026-4745-91a0-2516e39496c0,ACLS,2018-10-02,218,10,USD,50.46666666666667,444c0619-ad86-45c0-bb63-cd109ab84f94
336,a09f6ea6-572c-4c4b-9358-5e679b06dedc,59734dd5-aa22-40cd-97c9-a000bfa3db2b,BYSI,2017-12-22,277,13,JPY,59.8,330da9a8-7352-4a6c-8bc3-64ade9815696
337,16736a26-3711-4985-b1c0-2dd6c0ff7760,93926106-d046-4bd6-87be-5998ac4ac2cc,WKHS,2019-09-09,123,6,JPY,39.233333333333334,a26ca467-99c2-4e55-b35e-1f5d4872e9e5
338,cd9cf4ba-adef-44bd-8d26-abf136bae2a7,eec54fe9-c899-4681-9fc8-3e1a496e49d3,XHB,2014-11-12,278,13,JPY,97.13333333333334,f0da96d8-9927-4f76-8203-5728eeded99f
339,75ee0442-ce28-45cc-85f6-aed8c1a6b76b,0120bacb-0b3e-4e70-9ce1-45ab628b30bf,LMHB,2021-05-10,234,11,JPY,19.2,1b2260bb-6609-4627-b4fd-1693b5ac1309
340,6dfbfbcc-9520-4ba7-bf2b-e1918e8a4dbd,363a58aa-51ee-4c6c-9d47-6e2753f3eb4d,PHK,2021-01-30,126,6,JPY,22.533333333333335,d1b2580a-868d-48ae-8056-19ecdb558319
341,feafe1ca-6f45-4783-a541-585ec62e8e9f,548b9520-6c34-40a6-878c-d86bfc8800ec,CARV,2016-06-10,262,13,USD,78.2,7c0d2aa1-b652-494a-8abd-cf58bf27bc96
342,1b066f48-386c-4618-bb7a-c75c013da4bb,9a4beea4-1c15-41f0-8fb7-8932dd649010,IIVI,2020-10-03,109,5,EUR,26.433333333333334,a8a052a0-0209-4ccd-8776-3739c2a12841
343,e2f93fa9-6c2e-4b79-bda4-01d75c86e9e5,e0d02b32-ecd8-4ae7-82b4-187584bb9d76,BAH,2015-07-06,155,7,EUR,89.33333333333333,f524a042-80f7-44a6-82cb-630b03cc6a19
344,d5af12bd-5d5b-44df-9df1-cd5c3e7d8dcf,94c539a5-3cd5-4e8f-999c-d7f932aa38ea,INDA,2020-09-08,257,12,EUR,27.266666666666666,e4bc1960-64ba-4740-86b2-b441548c33de
345,12b6f8fd-cc64-445e-84f9-0b861112cd94,10fbe3fe-cf42-4db9-91c6-004377fd20b1,EYE,2014-06-28,250,12,EUR,101.6,ff7cdd79-0caf-4b4c-9710-f641ab59e90a
346,d2da195d-46dc-448a-b5f2-ea0e73a24b20,9e95163c-024a-4414-8fd6-e8640566f853,SEIC,2014-11-20,144,7,EUR,96.86666666666666,0a3670fe-b15d-435b-95c7-b34d935ce465
347,61b3d253-4a34-4381-961c-1da862d76966,cac1ec8b-d9e0-4227-bd61-30056d913053,BTT,2015-05-03,162,8,JPY,91.43333333333334,d6718c69-a1c1-42b3-9494-590f01f4da22
348,ff65062a-cc1b-41c4-ab1d-d5c720c59a4b,4f5be736-942a-457f-bd56-2134134baf4e,REK,2015-01-10,119,5,USD,95.2,582eb342-e681-4573-87d9-f9e7077809bf
349,14948b32-0de2-4dd1-8d6b-df8292cbfd44,8e4d64f6-93bd-478c-9300-f9fac2e556e6,MNTA,2013-02-13,140,7,USD,118.1,f8514420-b354-4dfe-894d-f0fab23a3dc1
350,4dccfc56-3ce7-4aeb-84f8-3c4801762706,0998298d-ed0a-4ba7-8af2-3b022c76c97e,SNDE,2022-06-27,132,6,EUR,5.633333333333333,d8dd2d66-4870-4b2e-b635-55367fa14243
351,bc5d1c0f-bf00-49d7-9f18-4aceba33284c,6a7c709a-78b5-4f0e-87d9-9125dcd21f86,ALGT,2020-05-29,167,8,JPY,30.566666666666666,72f19425-b8f6-4f68-b651-e6be4bc40ce6
352,8de9dbd0-2ba3-493c-85af-d60860b998b3,45cd7416-f18b-494d-89eb-f7340f7de0fd,SITE,2022-08-12,100,5,EUR,4.133333333333334,645c060c-686f-4b9c-88af-0462ba7ef6f5
353,d9ee4337-cbb3-4ef6-8238-3e19bcbd48e1,a27f579e-6a4e-4f5b-9f4d-a1b28d88a4c3,TPTX,2021-04-16,240,12,USD,20.0,c58d1273-89bf-415d-93a2-6b41b16ffa27
354,489e9da2-2a4d-4873-8740-6a3c3acdafb7,f5118695-94aa-4780-a686-d13087bf3b67,ARPO,2020-05-05,209,10,USD,31.366666666666667,ffc4f8cd-20f3-456c-9ec5-bf3d55661c0c
355,a4c2321d-5564-4431-a85c-3ebaf3b26896,0dde17f6-cd09-49a2-8b53-8229bed89d6e,IPHI,2014-09-10,254,12,JPY,99.2,c28505e3-dcbd-4df0-88b9-e4c23d369796
356,01959b34-0214-4862-abbe-69f777b9c009,2463e8dc-bf37-4704-b4f9-8a7386a8d94e,AAT,2021-03-16,185,9,JPY,21.0,e1f9e827-009b-4be8-b92e-80e842556bd2
357,ef63d9f0-fa20-4c42-8351-64905f00d248,14d52e92-a256-49e5-9b7d-ac454cf17afa,PETQ,2021-08-31,219,10,JPY,15.533333333333333,014ce9a5-2682-4d1b-9add-e457084f2945
358,244a0045-ed91-49e2-ac69-26c920743af4,53f7710a-1a52-4fea-b4d6-e0e113a8fefa,SDCI,2018-03-12,272,13,USD,57.13333333333333,1478f54d-b8da-415d-b552-a1a2ec215e0c
359,fec3f741-e5b5-41ea-ac00-e93faebd023a,822fbdc1-f0c2-4fbd-9085-10399779d253,AVID,2018-09-21,170,8,JPY,50.833333333333336,487ffb97-6a4f-468f-95c8-4fc4861f8203
360,6b12d28f-49e9-4cd2-9514-18dc05a94166,0578a1e4-fc0e-48c3-88ab-4d3e37707714,SAEX,2016-07-16,199,9,JPY,77.0,f8162d66-1f6d-4aaa-8922-9f34a689d594
361,e1300230-f527-46d6-af67-514b7d8336c1,3f2063cf-5b4c-4e1e-9cd1-3b519e6e4cf9,MTRX,2014-05-02,181,9,JPY,103.46666666666667,97042829-7d58-437a-a0dd-5fcbd17c41d6
362,8fad09a5-be6e-4d0a-854a-ae860faac23d,29d46271-0da9-439e-9bf0-44500d71acfe,FXE,2013-10-27,103,5,EUR,109.63333333333334,80f2f021-976e-421d-a7ba-a2df2c518387
363,02b781c6-1a28-4bf3-9b08-47e8c53277e7,23e3ca57-426e-44d8-89c0-51ec54c6a4ae,IBDD,2016-05-26,105,5,JPY,78.66666666666667,a91dc97f-12f6-4780-b8c8-85f81b91163e
364,2b4f6cba-699d-4c3a-bb23-1577bfcb6b9b,4fcba1b6-cc1e-4edd-a090-0907b9cdf506,PYT,2021-09-01,143,7,EUR,15.5,4ec742e5-5429-4ced-a763-b0a7c0611a55
365,2a1136f5-f389-41ad-94b5-030178c16e44,c8aa8c68-a22b-4d46-b656-29bf09df8a27,SNSS,2021-10-17,233,11,USD,13.966666666666667,93f6c940-961c-4902-a79b-660f00976460
366,b0d563af-e519-4008-9698-2f680d445677,056a7f4e-ea6c-4b87-8bd6-61d55f4f1474,KBWR,2016-06-15,204,10,USD,78.03333333333333,11724e34-0346-4057-8234-7d5074298bf3
367,bf8b8608-56b6-4b01-8cbc-c66979b1eef3,e9862424-cd74-4b8f-84f6-1859b3278ea9,VPU,2021-04-20,278,13,JPY,19.866666666666667,12da324a-2885-4fd7-9a02-3f3f02b438c7
368,bf2cc8e3-59f0-464a-a0be-015df5c7013a,81be8f78-2dd9-4a5c-944c-08b7c5b1c95c,RVLV,2018-07-27,138,6,JPY,52.63333333333333,b0299a8f-152a-4f1e-ab31-5ba56bf2d284
369,0516434b-375f-4679-80a7-e7545eb0b0c9,eb92a614-b01a-4b16-9a18-3b7f7ed5c544,GFY,2017-12-31,297,14,EUR,59.53333333333333,efbc3620-44fb-4852-aa87-27582c1ca2f4
370,8732ab93-3232-4784-ab40-ba0fe3726d15,b1762273-cef3-40e3-8b2a-46133fe6e44f,TRST,2018-06-16,191,9,EUR,54.0,f3536393-5d83-4bcd-aa48-cb2e632091ec
371,25c54ece-f171-4878-ac30-db0ce580f2c7,7a065652-522b-4bd1-8dbd-58d720bd5cee,AGN,2017-11-16,198,9,USD,61.0,64a7cb25-21c8-4a27-abf5-a0d59bd4cfe7
372,377b8cdb-f68d-47fb-887e-54b0ccaa0581,3b6a7b15-4fba-40ae-b805-786777931c44,FLO,2022-03-20,172,8,JPY,8.866666666666667,bb25a966-4050-4672-8282-4664f617c12b
373,fc39c25a-314b-40b8-8797-5e12fc7f3707,0f1be0ab-38a4-457f-9ac6-4655842c6980,ACIU,2022-06-03,118,5,USD,6.433333333333334,23a61ff8-a3d4-4c02-934a-a09f4b58e010
374,6e614769-5641-4f7f-91d5-cea7d5a3d4d0,1ef9bbc7-5627-4a2c-aa0c-d084c60f5e83,BSJQ,2014-02-27,213,10,EUR,105.63333333333334,7f0a850b-d438-44bf-9844-62c73f5d73b7
375,5b2a4abc-e7c0-47fe-9680-d3cce62c9355,16a65984-6592-45f4-9db1-d6aa747b7653,LTRPA,2013-10-24,267,13,JPY,109.73333333333333,3abc7873-36a8-40eb-ae2d-950d81e650f9
376,32b73abf-7f18-4383-b925-07915e32adb7,90082d8d-f747-4952-b915-1ad438aa69ff,XMVM,2015-06-27,175,8,USD,89.63333333333334,d1788470-a846-48f9-ba66-96e19da11fe3
377,a55a3829-7e03-4e48-9527-d226e0874bd9,4e9a1a7b-9232-4510-a82d-ebf92db2ae33,EWC,2022-10-07,225,11,JPY,2.3,2ea538d5-5001-4b5f-b917-119a2fdb70f8
378,7f53a563-688a-4380-a36b-40f73f23ce65,a2758fd1-ca6b-4f75-9083-9faeb858ae42,GRF,2020-10-08,237,11,JPY,26.266666666666666,954698c7-ddd8-4b16-9b46-43d5be0068c3
